time = 2020-11-17 09:03:00 cash in hand = 738.02, portfolio value = 1613.41, unrealized PNL = 111.99 realized PNL = -638.62, holding = 1.0 calls and 0.0 puts and ES = 3606.0 and bar_num = 16.0 and obv_slope = -44.244573273188905 and [call,puts] values are = [32. 23.] and max call price = 31.75 compared to 31.75 and max put price = 22.75 compared to 22.75and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.25 and self.put_option_price.bid = 22.75 and EMA_9 - EMA_26 DIFF = 2.5260305260153473 and RSI = 67.53406257672204 and slop[-1] =-24.81496025438261 and self.submitted = 0 and upper BBand = 3606.7787814108447 and lower BBand = 3605.992616313874 and df["roll_max_cp"] = 3607.75 and df["roll_min_cp"] = 3599.5 and df["roll_max_vol"].iloc[i-1] = 7457.0 and df["volume"].iloc[i-1] = 1915, and df["volume"] = 280
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 15.697410223049816 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 106
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 16.363666554732827 and [call,puts] values are = [32. 23.] and max call price = 30.5 compared to 30.5 and max put price = 21.0 compared to 21.0and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 126
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 16.728189847624584 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.0 compared to 21.0and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 137
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 12.096604215707934 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 197
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 12.096604215707934 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 257
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = -1.8880137850053516 and [call,puts] values are = [32. 23.] and max call price = 30.0 compared to 30.0 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 400
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = -2.279616690894701 and [call,puts] values are = [32. 23.] and max call price = 30.0 compared to 30.0 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 413
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = -3.3273152952233453 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 449
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = -4.960825228127424 and [call,puts] values are = [32. 23.] and max call price = 30.0 compared to 30.0 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 509
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = -6.076230385222831 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 553
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 12.096604215707934 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 556
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 12.096604215707934 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 970
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = 12.096604215707934 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 560
time = 2020-11-17 10:04:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3609.25 and bar_num = 1.0 and obv_slope = -6.4174696948784185 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.3048817083254107 and RSI = 81.31809322202498 and slop[-1] =35.0072534510971 and self.submitted = 0 and upper BBand = 3609.3519676604933 and lower BBand = 3608.745291832975 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 1044, and df["volume"] = 567
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -29.632917205539844 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 0
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -29.632917205539844 and [call,puts] values are = [32. 23.] and max call price = 30.0 compared to 30.0 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 151
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -29.632917205539844 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.0 compared to 21.0and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 302
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -19.383460758865127 and [call,puts] values are = [32. 23.] and max call price = 30.5 compared to 30.5 and max put price = 21.0 compared to 21.0and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 437
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -17.669793112376674 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 504
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -16.054314181801793 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 566
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -14.171729819600296 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.25 compared to 21.25and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.25 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 637
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -12.393169897006977 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.0 compared to 21.0and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 703
time = 2020-11-17 10:05:00 cash in hand = 2358.76, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -519.3, holding = 0.0 calls and 0.0 puts and ES = 3608.75 and bar_num = 1.0 and obv_slope = -10.590019086453417 and [call,puts] values are = [32. 23.] and max call price = 30.25 compared to 30.25 and max put price = 21.0 compared to 21.0and ATR = 1.1807867396762641 and ATR minimum = 0.5903933698381321 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = 0.25739874823239006 and RSI = 51.592321056784854 and slop[-1] =-6.4174696948784185 and self.submitted = 0 and upper BBand = 3609.544610074886 and lower BBand = 3608.8375032936992 and df["roll_max_cp"] = 3612.0 and df["roll_min_cp"] = 3606.25 and df["roll_max_vol"].iloc[i-1] = 3442.0 and df["volume"].iloc[i-1] = 567, and df["volume"] = 769
