time = 2020-11-17 16:00:00 cash in hand = 2236.04, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -263.62, holding = 0.0 calls and 0.0 puts and ES = 3604.5 and bar_num = -5.0 and obv_slope = 5.965177653126778 and [call,puts] values are = [30.25 20.25] and max call price = 28.0 compared to 28.0 and max put price = 18.75 compared to 18.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 18.75 and EMA_9 - EMA_26 DIFF = -1.9437855302335265 and RSI = 19.40279797812389 and slop[-1] =-27.799494591156172 and self.submitted = 0 and upper BBand = 3604.6975935057812 and lower BBand = 3603.5795595170316 and df["roll_max_cp"] = 3611.0 and df["roll_min_cp"] = 3603.25 and df["roll_max_vol"].iloc[i-1] = 520.0 and df["volume"].iloc[i-1] = 179, and df["volume"] = 311
time = 2020-11-17 16:42:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3607.0 and bar_num = 4.0 and obv_slope = -31.154869163910362 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.7534398336051709 and RSI = 34.49254403782355 and slop[-1] =-41.28313267235057 and self.submitted = 0 and upper BBand = 3608.6080831296904 and lower BBand = 3607.758246538734 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.25 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 98, and df["volume"] = 131
time = 2020-11-17 16:42:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3607.0 and bar_num = 4.0 and obv_slope = -29.996667769688443 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.7534398336051709 and RSI = 34.49254403782355 and slop[-1] =-41.28313267235057 and self.submitted = 0 and upper BBand = 3608.6080831296904 and lower BBand = 3607.758246538734 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.25 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 98, and df["volume"] = 137
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = -5.0652523332772095 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = -1
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = -1.952509049399613 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 12
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = -5.0652523332772095 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 12
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = -5.0652523332772095 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 16
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = -0.9114468746865132 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 16
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = -0.9114468746865132 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 16
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = -0.9114468746865132 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.25 and max put price = 20.75 compared to 20.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 20.0 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 16
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 13.953068400556756 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.5 and max put price = 20.75 compared to 19.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.5 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 90
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 13.953068400556756 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.75 and max put price = 20.75 compared to 19.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.5 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 90
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 13.953068400556756 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.75 and max put price = 20.75 compared to 19.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.5 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 90
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 5.0 and obv_slope = 13.953068400556756 and [call,puts] values are = [30.25 20.25] and max call price = 28.75 compared to 28.75 and max put price = 20.75 compared to 19.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.5 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 90
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 13.953068400556756 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 90
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 5.0 and obv_slope = 13.953068400556756 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.5 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 90
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 21.214115686994077 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 167
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 21.214115686994077 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 167
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 21.214115686994077 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 167
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 21.214115686994077 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 167
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 4.0 and obv_slope = 22.46902076953455 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 187
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 5.0 and obv_slope = 22.46902076953455 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 187
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 5.0 and obv_slope = 25.5160571641518 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 251
time = 2020-11-17 16:43:00 cash in hand = 569.28, portfolio value = 1387.2, unrealized PNL = -76.72 realized PNL = -466.46, holding = 1 calls and 0 puts and ES = 3608.25 and bar_num = 5.0 and obv_slope = 25.782306804253025 and [call,puts] values are = [30.25 20.25] and max call price = 29.25 compared to 29.25 and max put price = 20.75 compared to 19.25and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 4.75 and self.put_option_price.bid = 19.25 and EMA_9 - EMA_26 DIFF = 0.773940200243942 and RSI = 30.264426730979366 and slop[-1] =-29.996667769688443 and self.submitted = 0 and upper BBand = 3608.4570139175025 and lower BBand = 3607.5253189286545 and df["roll_max_cp"] = 3609.75 and df["roll_min_cp"] = 3604.5 and df["roll_max_vol"].iloc[i-1] = 444.0 and df["volume"].iloc[i-1] = 137, and df["volume"] = 258
